sales_order_id,created_at,last_updated,design_id,staff_id,counterparty_id,units_sold,unit_price,currency_id,agreed_delivery_date,agreed_payment_date,agreed_delivery_location_id
8908,2024-06-26 13:53:10.277000,2024-06-26 13:53:10.277000,385,17,4,51896,2.16,1,2024-06-29,2024-06-28,20
8909,2024-06-26 14:39:10.549000,2024-06-26 14:39:10.549000,308,11,16,2399,3.37,1,2024-06-27,2024-07-02,9
8910,2024-06-26 14:54:10.281000,2024-06-26 14:54:10.281000,260,20,10,49645,3.96,1,2024-06-30,2024-06-28,6
8911,2024-06-26 15:12:10.229000,2024-06-26 15:12:10.229000,302,18,18,1931,3.09,2,2024-06-30,2024-06-27,25
8912,2024-06-26 15:44:10.058000,2024-06-26 15:44:10.058000,188,19,1,75342,3.94,1,2024-07-01,2024-06-29,29
8913,2024-06-26 15:52:10.096000,2024-06-26 15:52:10.096000,355,8,19,39917,3.68,2,2024-06-27,2024-06-28,14
8914,2024-06-26 16:25:10.077000,2024-06-26 16:25:10.077000,119,16,3,5670,3.88,2,2024-06-30,2024-06-29,9
8915,2024-06-26 17:12:10.231000,2024-06-26 17:12:10.231000,304,17,6,69170,3.24,1,2024-06-28,2024-06-29,2
8916,2024-06-26 17:51:10.071000,2024-06-26 17:51:10.071000,226,13,12,33609,3.40,2,2024-07-03,2024-06-28,29
8917,2024-06-26 18:32:09.893000,2024-06-26 18:32:09.893000,383,10,20,59107,3.98,2,2024-07-01,2024-07-01,24
8918,2024-06-26 18:34:09.794000,2024-06-26 18:34:09.794000,294,17,2,20849,3.54,1,2024-07-02,2024-06-29,10
8919,2024-06-26 18:36:10.341000,2024-06-26 18:36:10.341000,78,9,18,61895,3.45,1,2024-06-26,2024-06-26,24
8920,2024-06-26 18:49:09.742000,2024-06-26 18:49:09.742000,34,3,7,60873,3.24,2,2024-06-30,2024-07-02,14
8921,2024-06-26 18:50:09.755000,2024-06-26 18:50:09.755000,83,12,3,35906,2.73,2,2024-07-02,2024-06-29,8
8922,2024-06-26 18:55:09.926000,2024-06-26 18:55:09.926000,118,3,4,78310,2.70,1,2024-07-01,2024-06-30,22
8923,2024-06-27 08:45:09.908000,2024-06-27 08:45:09.908000,17,1,14,25897,2.94,1,2024-06-28,2024-06-28,20
8924,2024-06-27 09:29:09.696000,2024-06-27 09:29:09.696000,99,12,5,87075,3.33,3,2024-07-01,2024-06-30,14
8925,2024-06-27 09:59:09.881000,2024-06-27 09:59:09.881000,93,3,10,28557,2.62,1,2024-06-30,2024-07-01,3
8926,2024-06-27 10:20:10.002000,2024-06-27 10:20:10.002000,80,16,4,62962,2.18,2,2024-06-28,2024-06-30,30
8927,2024-06-27 10:56:10.003000,2024-06-27 10:56:10.003000,314,9,16,50689,3.68,1,2024-07-01,2024-07-01,17
8928,2024-06-27 11:54:10.152000,2024-06-27 11:54:10.152000,323,10,18,4506,3.70,3,2024-07-01,2024-06-29,18
8929,2024-06-27 12:48:10.319000,2024-06-27 12:48:10.319000,127,10,14,7299,3.53,2,2024-06-28,2024-06-29,17
8930,2024-06-27 13:48:10.311000,2024-06-27 13:48:10.311000,283,8,1,17986,2.69,1,2024-06-30,2024-06-30,22
8931,2024-06-27 13:54:09.819000,2024-06-27 13:54:09.819000,15,7,19,22984,2.77,1,2024-07-02,2024-07-02,9
8932,2024-06-27 14:33:10.302000,2024-06-27 14:33:10.302000,20,14,18,82777,2.91,3,2024-06-28,2024-06-29,23
8933,2024-06-27 14:44:10.207000,2024-06-27 14:44:10.207000,99,9,16,18772,3.25,1,2024-07-03,2024-06-28,26
8934,2024-06-27 14:46:09.763000,2024-06-27 14:46:09.763000,73,13,19,36049,3.76,1,2024-07-03,2024-07-01,2
8935,2024-06-27 15:05:10.253000,2024-06-27 15:05:10.253000,362,7,5,72251,3.09,2,2024-07-02,2024-06-29,18
8936,2024-06-27 15:25:10.101000,2024-06-27 15:25:10.101000,210,10,1,23280,2.39,2,2024-06-29,2024-06-29,25
8937,2024-06-27 15:35:10.078000,2024-06-27 15:35:10.078000,293,12,15,78306,3.04,3,2024-06-29,2024-06-30,11
8938,2024-06-27 16:22:10.148000,2024-06-27 16:22:10.148000,202,12,4,87078,2.23,3,2024-07-03,2024-07-02,3
8939,2024-06-27 17:01:09.979000,2024-06-27 17:01:09.979000,314,8,15,86474,3.28,2,2024-07-01,2024-06-28,5
8940,2024-06-27 17:10:10.294000,2024-06-27 17:10:10.294000,86,2,7,50533,2.07,3,2024-07-04,2024-07-02,20
8941,2024-06-27 17:11:09.864000,2024-06-27 17:11:09.864000,363,9,17,29468,3.83,1,2024-07-01,2024-06-28,28
8942,2024-06-27 17:12:09.886000,2024-06-27 17:12:09.886000,248,7,11,38111,2.35,3,2024-06-28,2024-06-28,3
8943,2024-06-27 17:21:10.353000,2024-06-27 17:21:10.353000,247,7,16,66585,3.61,1,2024-07-02,2024-06-29,18
8944,2024-06-27 17:40:10.030000,2024-06-27 17:40:10.030000,39,18,20,53835,2.75,1,2024-07-04,2024-07-01,5
8945,2024-06-28 08:44:09.939000,2024-06-28 08:44:09.939000,83,5,2,25824,2.93,2,2024-06-30,2024-07-02,2
8946,2024-06-28 09:24:09.961000,2024-06-28 09:24:09.961000,12,15,19,81280,3.26,2,2024-07-02,2024-07-01,23
8947,2024-06-28 09:30:10.270000,2024-06-28 09:30:10.270000,373,10,18,58704,3.01,1,2024-07-01,2024-07-01,10
8948,2024-06-28 10:22:09.996000,2024-06-28 10:22:09.996000,137,12,12,57728,3.31,2,2024-07-04,2024-07-02,7
8949,2024-06-28 12:39:10.032000,2024-06-28 12:39:10.032000,366,20,8,46854,2.24,3,2024-07-04,2024-07-04,8
8950,2024-06-28 12:49:09.929000,2024-06-28 12:49:09.929000,143,5,4,1497,2.06,3,2024-06-28,2024-07-03,15
8951,2024-06-28 13:11:09.838000,2024-06-28 13:11:09.838000,339,2,6,48689,2.60,2,2024-06-30,2024-07-03,22
8952,2024-06-28 13:21:10.243000,2024-06-28 13:21:10.243000,71,19,7,42568,3.31,1,2024-07-05,2024-06-30,11
8953,2024-06-28 14:02:10.256000,2024-06-28 14:02:10.256000,92,12,13,35945,3.50,1,2024-07-01,2024-07-02,4
8954,2024-06-28 14:06:09.980000,2024-06-28 14:06:09.980000,20,10,1,8393,2.36,1,2024-07-04,2024-07-02,27
8955,2024-06-28 14:09:09.767000,2024-06-28 14:09:09.767000,280,8,20,10702,2.34,1,2024-06-29,2024-07-01,10
8956,2024-06-28 14:42:10.225000,2024-06-28 14:42:10.225000,329,15,17,49511,3.74,3,2024-07-01,2024-07-03,26
8957,2024-06-28 14:48:09.758000,2024-06-28 14:48:09.758000,24,13,20,85967,2.23,2,2024-06-30,2024-07-03,29
8958,2024-06-28 16:17:10.091000,2024-06-28 16:17:10.091000,174,2,18,15851,3.19,3,2024-07-05,2024-06-29,2
8959,2024-06-28 17:06:10.527000,2024-06-28 17:06:10.527000,123,8,16,98589,2.55,1,2024-07-04,2024-07-04,28
8960,2024-06-28 17:20:09.820000,2024-06-28 17:20:09.820000,103,13,18,36856,2.01,3,2024-07-01,2024-07-03,7
8961,2024-06-28 18:21:10.273000,2024-06-28 18:21:10.273000,277,11,11,79324,3.74,2,2024-07-03,2024-07-02,7
8962,2024-06-28 18:49:10.189000,2024-06-28 18:49:10.189000,357,11,5,82892,2.63,1,2024-07-05,2024-07-04,24
8963,2024-07-01 09:07:09.789000,2024-07-01 09:07:09.789000,207,18,13,27775,2.57,1,2024-07-03,2024-07-02,21
8964,2024-07-01 09:14:10.147000,2024-07-01 09:14:10.147000,75,11,3,39269,3.84,1,2024-07-03,2024-07-04,18
8965,2024-07-01 09:18:10.003000,2024-07-01 09:18:10.003000,46,9,13,40829,2.07,2,2024-07-08,2024-07-05,18
8966,2024-07-01 09:52:09.763000,2024-07-01 09:52:09.763000,81,1,14,75262,2.07,1,2024-07-03,2024-07-04,1
8967,2024-07-01 11:14:09.918000,2024-07-01 11:14:09.918000,34,5,2,47371,2.38,2,2024-07-05,2024-07-05,6
8968,2024-07-01 11:21:10.192000,2024-07-01 11:21:10.192000,375,6,5,89471,2.67,3,2024-07-01,2024-07-05,3
8969,2024-07-01 11:28:09.779000,2024-07-01 11:28:09.779000,322,2,17,63212,3.48,1,2024-07-05,2024-07-01,3
8970,2024-07-01 11:49:10.135000,2024-07-01 11:49:10.135000,60,13,15,53687,2.79,2,2024-07-03,2024-07-07,28
8971,2024-07-01 11:53:09.823000,2024-07-01 11:53:09.823000,265,3,14,22282,3.45,3,2024-07-01,2024-07-04,22
8972,2024-07-01 12:12:10.165000,2024-07-01 12:12:10.165000,58,2,4,30290,3.37,1,2024-07-04,2024-07-01,19
8973,2024-07-01 12:27:09.991000,2024-07-01 12:27:09.991000,194,5,12,32265,2.63,2,2024-07-02,2024-07-02,24
8974,2024-07-01 12:31:09.714000,2024-07-01 12:31:09.714000,91,20,14,47273,3.33,1,2024-07-01,2024-07-02,22
8975,2024-07-01 13:01:09.994000,2024-07-01 13:01:09.994000,231,6,3,51763,2.44,2,2024-07-04,2024-07-07,19
8976,2024-07-01 13:33:10.088000,2024-07-01 13:33:10.088000,118,9,17,41485,3.80,1,2024-07-07,2024-07-05,12
8977,2024-07-01 13:48:10.151000,2024-07-01 13:48:10.151000,158,17,16,21422,3.07,1,2024-07-06,2024-07-04,14
8978,2024-07-01 14:11:10.200000,2024-07-01 14:11:10.200000,384,1,2,7890,3.96,3,2024-07-07,2024-07-05,14
8979,2024-07-01 14:48:09.878000,2024-07-01 14:48:09.878000,282,14,11,79917,3.26,1,2024-07-04,2024-07-07,24
8980,2024-07-01 15:04:09.984000,2024-07-01 15:04:09.984000,191,5,5,83204,2.98,3,2024-07-03,2024-07-03,16
8981,2024-07-01 15:44:09.926000,2024-07-01 15:44:09.926000,189,4,14,86880,2.17,3,2024-07-07,2024-07-05,10
8982,2024-07-01 15:54:09.843000,2024-07-01 15:54:09.843000,188,3,13,25751,2.71,3,2024-07-02,2024-07-05,24
8983,2024-07-01 15:55:10.089000,2024-07-01 15:55:10.089000,390,18,15,50906,3.97,2,2024-07-03,2024-07-01,7
8984,2024-07-01 16:24:09.928000,2024-07-01 16:24:09.928000,341,2,16,88588,3.27,1,2024-07-05,2024-07-01,24
8985,2024-07-01 16:25:10.138000,2024-07-01 16:25:10.138000,384,11,13,62215,3.16,2,2024-07-03,2024-07-03,20
8986,2024-07-01 17:08:10.088000,2024-07-01 17:08:10.088000,244,3,13,72022,3.28,1,2024-07-05,2024-07-06,28
8987,2024-07-01 18:08:09.922000,2024-07-01 18:08:09.922000,361,13,20,31510,3.11,1,2024-07-06,2024-07-02,1
8988,2024-07-01 18:51:10.108000,2024-07-01 18:51:10.108000,271,15,16,75946,3.18,2,2024-07-05,2024-07-03,11
8989,2024-07-02 08:33:09.902000,2024-07-02 08:33:09.902000,172,11,5,62625,2.91,3,2024-07-04,2024-07-02,30
8990,2024-07-02 08:41:09.942000,2024-07-02 08:41:09.942000,31,4,2,10379,3.97,3,2024-07-09,2024-07-02,2
8991,2024-07-02 09:12:09.795000,2024-07-02 09:12:09.795000,43,2,18,4485,3.54,2,2024-07-03,2024-07-02,19
4280,2023-09-15 17:35:09.766000,2023-09-15 17:35:09.766000,93,17,14,18507,2.29,2,2023-09-18,2023-09-16,4
8992,2024-07-02 10:26:10.595000,2024-07-02 10:26:10.595000,120,16,1,59585,3.70,2,2024-07-05,2024-07-02,12
8993,2024-07-02 10:50:09.991000,2024-07-02 10:50:09.991000,51,2,15,45154,3.72,2,2024-07-08,2024-07-07,10
8994,2024-07-02 13:17:10.197000,2024-07-02 13:17:10.197000,232,7,8,15569,2.24,2,2024-07-07,2024-07-05,2
8995,2024-07-02 14:09:10.167000,2024-07-02 14:09:10.167000,208,9,8,5772,3.40,3,2024-07-03,2024-07-03,9
8996,2024-07-02 14:36:10.205000,2024-07-02 14:36:10.205000,296,13,4,38953,3.96,3,2024-07-03,2024-07-06,12
8997,2024-07-02 15:14:09.936000,2024-07-02 15:14:09.936000,265,13,6,12639,3.89,2,2024-07-04,2024-07-05,23
8998,2024-07-02 15:52:09.978000,2024-07-02 15:52:09.978000,266,14,2,42203,2.65,1,2024-07-06,2024-07-04,30
8999,2024-07-02 16:14:09.821000,2024-07-02 16:14:09.821000,217,15,14,80954,3.09,2,2024-07-04,2024-07-05,26
9000,2024-07-02 16:27:09.865000,2024-07-02 16:27:09.865000,85,20,2,9129,2.97,3,2024-07-06,2024-07-05,4
9001,2024-07-02 16:28:09.814000,2024-07-02 16:28:09.814000,311,20,11,90106,2.68,1,2024-07-03,2024-07-08,5
9002,2024-07-02 17:06:10.175000,2024-07-02 17:06:10.175000,201,14,13,58659,3.63,1,2024-07-09,2024-07-08,17
9003,2024-07-02 17:27:10.168000,2024-07-02 17:27:10.168000,391,12,12,93719,2.68,1,2024-07-06,2024-07-03,30
9004,2024-07-02 17:48:09.998000,2024-07-02 17:48:09.998000,353,5,4,94505,3.58,2,2024-07-09,2024-07-06,30
9005,2024-07-02 18:41:09.853000,2024-07-02 18:41:09.853000,57,10,15,32324,2.06,3,2024-07-06,2024-07-03,20
9006,2024-07-02 18:50:09.910000,2024-07-02 18:50:09.910000,35,8,1,34746,2.75,3,2024-07-07,2024-07-03,23
9007,2024-07-03 08:00:12.956000,2024-07-03 08:00:12.956000,31,14,15,93042,2.12,3,2024-07-04,2024-07-04,14
9008,2024-07-03 08:58:10.186000,2024-07-03 08:58:10.186000,186,8,1,67573,3.12,2,2024-07-08,2024-07-07,18
9009,2024-07-03 09:13:09.737000,2024-07-03 09:13:09.737000,204,10,2,39068,2.02,1,2024-07-04,2024-07-03,2
9010,2024-07-03 10:02:09.975000,2024-07-03 10:02:09.975000,231,13,19,48347,2.13,1,2024-07-09,2024-07-08,22
9011,2024-07-03 10:28:09.981000,2024-07-03 10:28:09.981000,149,6,19,61231,2.05,3,2024-07-07,2024-07-03,23
9012,2024-07-03 10:54:09.795000,2024-07-03 10:54:09.795000,206,18,14,6351,2.90,3,2024-07-03,2024-07-05,4
9013,2024-07-03 12:43:10.292000,2024-07-03 12:43:10.292000,210,4,3,6754,2.95,3,2024-07-05,2024-07-07,28
9014,2024-07-03 13:53:10.159000,2024-07-03 13:53:10.159000,71,11,1,71882,2.27,3,2024-07-06,2024-07-05,29
9015,2024-07-03 13:57:09.914000,2024-07-03 13:57:09.914000,151,1,5,49144,3.69,1,2024-07-05,2024-07-08,2
9016,2024-07-03 14:13:10.396000,2024-07-03 14:13:10.396000,161,1,3,25100,2.87,3,2024-07-07,2024-07-07,22
9017,2024-07-03 15:04:10.274000,2024-07-03 15:04:10.274000,166,15,9,84273,2.14,3,2024-07-07,2024-07-05,24
9018,2024-07-03 15:30:10.137000,2024-07-03 15:30:10.137000,70,18,4,98727,3.01,1,2024-07-05,2024-07-09,2
9019,2024-07-03 16:39:10.199000,2024-07-03 16:39:10.199000,362,12,5,20840,3.21,3,2024-07-05,2024-07-08,16
9020,2024-07-03 16:49:09.808000,2024-07-03 16:49:09.808000,69,19,20,17533,3.32,3,2024-07-07,2024-07-09,20
9021,2024-07-03 16:58:09.914000,2024-07-03 16:58:09.914000,384,16,13,43637,2.82,2,2024-07-08,2024-07-06,11
9022,2024-07-03 17:06:09.930000,2024-07-03 17:06:09.930000,321,7,15,17010,3.11,3,2024-07-09,2024-07-08,24
9023,2024-07-03 17:09:10.160000,2024-07-03 17:09:10.160000,170,7,12,52257,3.97,3,2024-07-06,2024-07-06,29
9024,2024-07-03 17:19:09.823000,2024-07-03 17:19:09.823000,149,4,1,53450,3.60,2,2024-07-06,2024-07-04,5
9025,2024-07-03 18:36:09.958000,2024-07-03 18:36:09.958000,184,11,15,34469,2.06,1,2024-07-10,2024-07-06,8
9026,2024-07-03 18:37:09.761000,2024-07-03 18:37:09.761000,164,4,19,98109,3.70,3,2024-07-06,2024-07-04,14
9027,2024-07-03 18:54:09.782000,2024-07-03 18:54:09.782000,112,16,1,13932,3.77,2,2024-07-04,2024-07-07,28
9028,2024-07-04 10:03:10.220000,2024-07-04 10:03:10.220000,12,3,14,79205,3.74,3,2024-07-09,2024-07-09,19
9029,2024-07-04 10:08:09.985000,2024-07-04 10:08:09.985000,241,1,16,80635,2.17,3,2024-07-08,2024-07-09,12
9030,2024-07-04 10:56:10.306000,2024-07-04 10:56:10.306000,29,3,12,44032,3.90,2,2024-07-06,2024-07-06,14
9031,2024-07-04 11:02:09.788000,2024-07-04 11:02:09.788000,376,8,14,13127,2.22,2,2024-07-06,2024-07-08,12
9032,2024-07-04 11:17:09.849000,2024-07-04 11:17:09.849000,188,5,9,47028,2.45,1,2024-07-09,2024-07-05,26
9033,2024-07-04 12:03:09.767000,2024-07-04 12:03:09.767000,110,11,10,15419,2.95,3,2024-07-06,2024-07-08,17
9034,2024-07-04 12:44:09.865000,2024-07-04 12:44:09.865000,300,11,8,86671,2.66,2,2024-07-11,2024-07-09,7
9035,2024-07-04 13:15:10.282000,2024-07-04 13:15:10.282000,326,8,10,8197,2.64,3,2024-07-07,2024-07-06,23
9036,2024-07-04 14:18:10.294000,2024-07-04 14:18:10.294000,54,15,4,53956,2.13,3,2024-07-07,2024-07-07,6
9037,2024-07-04 14:21:10.109000,2024-07-04 14:21:10.109000,196,18,2,93605,2.02,3,2024-07-11,2024-07-05,28
9038,2024-07-04 14:29:09.835000,2024-07-04 14:29:09.835000,39,15,2,73457,2.76,2,2024-07-05,2024-07-10,18
9039,2024-07-04 15:16:10.207000,2024-07-04 15:16:10.207000,320,8,9,21853,2.27,3,2024-07-06,2024-07-08,10
9040,2024-07-04 15:17:09.739000,2024-07-04 15:17:09.739000,67,11,14,33499,2.54,2,2024-07-06,2024-07-06,1
9041,2024-07-04 15:32:10.161000,2024-07-04 15:32:10.161000,126,14,16,29204,2.09,2,2024-07-11,2024-07-09,25
9042,2024-07-04 16:01:09.955000,2024-07-04 16:01:09.955000,41,18,20,94854,3.32,1,2024-07-08,2024-07-06,4
9043,2024-07-04 16:18:10.078000,2024-07-04 16:18:10.078000,157,15,6,81372,3.60,3,2024-07-05,2024-07-05,15
9044,2024-07-04 17:10:10.208000,2024-07-04 17:10:10.208000,234,10,5,10943,3.62,1,2024-07-07,2024-07-10,18
9045,2024-07-04 17:26:10.246000,2024-07-04 17:26:10.246000,312,17,18,18328,2.76,2,2024-07-10,2024-07-06,18
9046,2024-07-04 17:52:09.834000,2024-07-04 17:52:09.834000,316,13,3,38937,2.83,2,2024-07-07,2024-07-09,23
9047,2024-07-04 18:39:09.924000,2024-07-04 18:39:09.924000,85,19,16,16992,3.19,3,2024-07-05,2024-07-08,19
9048,2024-07-04 18:55:09.962000,2024-07-04 18:55:09.962000,217,5,19,89587,2.17,2,2024-07-11,2024-07-06,23
9049,2024-07-05 08:12:10.143000,2024-07-05 08:12:10.143000,10,1,17,63372,2.01,3,2024-07-05,2024-07-08,4
9050,2024-07-05 08:45:10.105000,2024-07-05 08:45:10.105000,137,12,14,36867,3.50,3,2024-07-10,2024-07-06,27
9051,2024-07-05 08:47:10.130000,2024-07-05 08:47:10.130000,370,17,20,23889,2.20,1,2024-07-05,2024-07-05,22
9052,2024-07-05 09:15:09.887000,2024-07-05 09:15:09.887000,212,8,5,51646,2.88,1,2024-07-10,2024-07-05,12
9053,2024-07-05 09:34:10.116000,2024-07-05 09:34:10.116000,290,6,14,55575,2.61,3,2024-07-06,2024-07-08,5
9054,2024-07-05 10:32:09.986000,2024-07-05 10:32:09.986000,335,13,5,85954,3.24,2,2024-07-11,2024-07-09,5
9055,2024-07-05 11:20:09.976000,2024-07-05 11:20:09.976000,200,3,8,14427,3.20,2,2024-07-06,2024-07-05,20
9056,2024-07-05 11:21:10.002000,2024-07-05 11:21:10.002000,387,15,5,41791,3.07,2,2024-07-12,2024-07-08,29
9057,2024-07-05 11:22:09.846000,2024-07-05 11:22:09.846000,141,7,14,28652,3.10,2,2024-07-06,2024-07-10,10
9058,2024-07-05 12:04:09.909000,2024-07-05 12:04:09.909000,136,13,4,6251,2.62,3,2024-07-07,2024-07-06,7
9059,2024-07-05 12:37:09.937000,2024-07-05 12:37:09.937000,371,1,20,90476,3.73,3,2024-07-10,2024-07-09,15
9060,2024-07-05 13:07:09.962000,2024-07-05 13:07:09.962000,109,13,17,93403,3.94,3,2024-07-09,2024-07-09,28
9061,2024-07-05 13:25:10.164000,2024-07-05 13:25:10.164000,144,1,17,71330,2.31,2,2024-07-09,2024-07-10,26
9062,2024-07-05 13:46:10.221000,2024-07-05 13:46:10.221000,121,8,1,17401,2.32,2,2024-07-07,2024-07-10,15
3553,2023-08-02 15:06:10.074000,2023-08-02 15:06:10.074000,65,10,15,56871,2.88,3,2023-08-04,2023-08-06,30
9063,2024-07-05 15:01:09.721000,2024-07-05 15:01:09.721000,174,2,4,68657,2.56,2,2024-07-07,2024-07-07,11
9064,2024-07-05 15:11:09.951000,2024-07-05 15:11:09.951000,98,6,19,47902,2.16,3,2024-07-06,2024-07-07,13
9065,2024-07-05 15:18:10.128000,2024-07-05 15:18:10.128000,328,10,15,33518,2.44,2,2024-07-07,2024-07-06,18
9066,2024-07-05 15:22:09.909000,2024-07-05 15:22:09.909000,139,14,20,20108,3.91,3,2024-07-06,2024-07-08,23
9067,2024-07-05 15:48:09.903000,2024-07-05 15:48:09.903000,352,8,11,52616,3.77,3,2024-07-12,2024-07-11,20
9068,2024-07-05 16:42:10.290000,2024-07-05 16:42:10.290000,86,2,17,86615,2.41,3,2024-07-06,2024-07-06,6
9069,2024-07-05 17:19:09.852000,2024-07-05 17:19:09.852000,283,2,19,78779,3.64,2,2024-07-12,2024-07-05,23
9070,2024-07-05 17:28:09.885000,2024-07-05 17:28:09.885000,290,16,11,94931,3.02,1,2024-07-05,2024-07-06,7
9071,2024-07-05 18:10:10.177000,2024-07-05 18:10:10.177000,316,14,12,16343,2.31,3,2024-07-07,2024-07-06,27
9072,2024-07-05 18:25:09.768000,2024-07-05 18:25:09.768000,368,11,2,75320,3.67,1,2024-07-08,2024-07-07,6
9073,2024-07-08 08:34:10.026000,2024-07-08 08:34:10.026000,161,7,4,59221,3.07,2,2024-07-10,2024-07-08,18
9074,2024-07-08 09:17:09.743000,2024-07-08 09:17:09.743000,356,17,11,25535,2.10,3,2024-07-12,2024-07-08,29
9075,2024-07-08 09:30:10.112000,2024-07-08 09:30:10.112000,321,19,8,58034,2.50,3,2024-07-09,2024-07-10,11
9076,2024-07-08 09:32:10.213000,2024-07-08 09:32:10.213000,130,13,10,39183,3.73,3,2024-07-14,2024-07-08,8
9077,2024-07-08 10:26:10.612000,2024-07-08 10:26:10.612000,94,19,13,36151,3.01,3,2024-07-11,2024-07-12,30
9078,2024-07-08 10:30:10.130000,2024-07-08 10:30:10.130000,368,20,18,31483,3.88,3,2024-07-13,2024-07-11,26
9079,2024-07-08 10:42:09.919000,2024-07-08 10:42:09.919000,351,10,3,53821,3.02,1,2024-07-14,2024-07-14,21
9080,2024-07-08 10:48:10.191000,2024-07-08 10:48:10.191000,100,17,2,36525,3.78,3,2024-07-11,2024-07-10,1
9081,2024-07-08 10:49:10.145000,2024-07-08 10:49:10.145000,267,11,13,4007,3.94,2,2024-07-14,2024-07-10,17
9082,2024-07-08 11:13:10.203000,2024-07-08 11:13:10.203000,266,3,14,99666,2.29,3,2024-07-10,2024-07-13,23
9083,2024-07-08 11:35:09.994000,2024-07-08 11:35:09.994000,368,12,9,4670,2.12,3,2024-07-12,2024-07-14,29
9084,2024-07-08 12:50:10.139000,2024-07-08 12:50:10.139000,61,20,16,26442,2.00,1,2024-07-11,2024-07-12,1
9085,2024-07-08 12:52:09.955000,2024-07-08 12:52:09.955000,80,18,1,86932,2.52,1,2024-07-09,2024-07-13,22
3602,2023-08-07 11:48:09.756000,2023-08-07 11:48:09.756000,99,2,19,54842,2.93,3,2023-08-10,2023-08-12,14
9086,2024-07-08 14:11:10.283000,2024-07-08 14:11:10.283000,37,1,15,1652,3.50,3,2024-07-10,2024-07-11,24
9087,2024-07-08 14:51:10.120000,2024-07-08 14:51:10.120000,1,4,4,77606,2.08,1,2024-07-14,2024-07-10,12
9088,2024-07-08 15:20:09.866000,2024-07-08 15:20:09.866000,133,5,1,40641,3.05,3,2024-07-09,2024-07-14,10
9089,2024-07-08 15:29:10.225000,2024-07-08 15:29:10.225000,335,16,2,27603,2.26,1,2024-07-12,2024-07-10,1
9090,2024-07-08 16:24:10.190000,2024-07-08 16:24:10.190000,191,2,4,35720,2.13,3,2024-07-13,2024-07-09,27
9091,2024-07-08 16:52:10.496000,2024-07-08 16:52:10.496000,230,2,1,72852,3.58,3,2024-07-12,2024-07-12,8
9092,2024-07-08 17:22:10.354000,2024-07-08 17:22:10.354000,338,16,17,78727,3.87,1,2024-07-12,2024-07-13,10
9093,2024-07-08 18:06:10.249000,2024-07-08 18:06:10.249000,76,16,6,14071,3.71,1,2024-07-14,2024-07-14,15
9094,2024-07-08 18:28:09.883000,2024-07-08 18:28:09.883000,202,14,17,37202,3.24,3,2024-07-10,2024-07-10,28
9095,2024-07-08 18:39:10.252000,2024-07-08 18:39:10.252000,395,6,8,94042,3.64,2,2024-07-15,2024-07-10,24
9096,2024-07-08 18:55:09.743000,2024-07-08 18:55:09.743000,159,15,19,26912,3.68,2,2024-07-15,2024-07-09,27
9097,2024-07-09 08:20:10.277000,2024-07-09 08:20:10.277000,53,18,15,43981,2.96,1,2024-07-14,2024-07-12,29
9098,2024-07-09 08:58:09.806000,2024-07-09 08:58:09.806000,364,20,10,54071,2.21,1,2024-07-13,2024-07-10,25
9099,2024-07-09 09:08:10.207000,2024-07-09 09:08:10.207000,131,20,19,78165,3.98,1,2024-07-13,2024-07-12,8
9100,2024-07-09 09:31:09.961000,2024-07-09 09:31:09.961000,289,2,10,51982,2.68,1,2024-07-14,2024-07-10,24
9101,2024-07-09 10:04:09.986000,2024-07-09 10:04:09.986000,173,14,5,27882,2.99,2,2024-07-11,2024-07-13,13
9102,2024-07-09 10:38:10.232000,2024-07-09 10:38:10.232000,104,19,5,76894,2.25,1,2024-07-13,2024-07-11,28
9103,2024-07-09 10:57:10.152000,2024-07-09 10:57:10.152000,335,5,16,3861,2.97,3,2024-07-12,2024-07-11,13
9104,2024-07-09 11:02:09.835000,2024-07-09 11:02:09.835000,29,6,17,24785,2.29,3,2024-07-16,2024-07-09,7
9105,2024-07-09 11:08:09.847000,2024-07-09 11:08:09.847000,386,15,16,29989,3.64,3,2024-07-15,2024-07-14,16
9106,2024-07-09 11:42:09.763000,2024-07-09 11:42:09.763000,118,10,6,8064,2.41,2,2024-07-15,2024-07-15,5
9107,2024-07-09 12:30:10.149000,2024-07-09 12:30:10.149000,51,10,14,67798,2.16,2,2024-07-12,2024-07-13,30
9108,2024-07-09 12:32:10.220000,2024-07-09 12:32:10.220000,371,8,5,88728,3.01,3,2024-07-12,2024-07-13,22
9109,2024-07-09 12:36:09.973000,2024-07-09 12:36:09.973000,307,18,19,20931,2.05,2,2024-07-14,2024-07-10,7
9110,2024-07-09 13:15:10.327000,2024-07-09 13:15:10.327000,207,9,9,6317,2.35,3,2024-07-15,2024-07-12,20
9111,2024-07-09 13:26:09.841000,2024-07-09 13:26:09.841000,177,15,15,80022,3.75,3,2024-07-12,2024-07-12,28
9112,2024-07-09 14:20:09.803000,2024-07-09 14:20:09.803000,347,12,14,71015,3.63,2,2024-07-13,2024-07-12,22
9113,2024-07-09 14:32:09.777000,2024-07-09 14:32:09.777000,204,18,6,42935,3.75,2,2024-07-10,2024-07-15,14
9114,2024-07-09 14:33:09.992000,2024-07-09 14:33:09.992000,99,4,3,18552,3.02,3,2024-07-13,2024-07-12,29
